,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
1612,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Florian Wirtz,25.0,BlockedShot,0.7759999847412109,0.6819999694824219,0.0201186034828424,OpenPlay,RightFoot,Patrik Schick,Pass
1613,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Patrik Schick,29.0,SavedShot,0.7909999847412109,0.6840000152587891,0.0392985753715038,OpenPlay,LeftFoot,Florian Wirtz,Pass
1614,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Moussa Diaby,32.0,MissedShots,0.92,0.4659999847412109,0.1481190472841262,OpenPlay,RightFoot,Jeremie Frimpong,Pass
1615,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Amine Adli,41.0,BlockedShot,0.8640000152587891,0.7019999694824218,0.0525876060128212,OpenPlay,LeftFoot,Patrik Schick,Pass
1616,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Florian Wirtz,46.0,MissedShots,0.840999984741211,0.4629999923706054,0.0829725041985511,OpenPlay,RightFoot,Odilon Kossounou,Pass
1617,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Florian Wirtz,47.0,BlockedShot,0.8809999847412109,0.3829999923706054,0.0858189240097999,OpenPlay,RightFoot,,None
1618,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Patrik Schick,56.0,Goal,0.9359999847412108,0.455,0.1403028070926666,OpenPlay,Head,Jeremie Frimpong,Cross
1619,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Jeremie Frimpong,59.0,MissedShots,0.8119999694824219,0.374000015258789,0.0562499016523361,OpenPlay,LeftFoot,Odilon Kossounou,Pass
1620,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Kerem Demirbay,63.0,SavedShot,0.8369999694824218,0.4329999923706055,0.108768954873085,OpenPlay,LeftFoot,Amine Adli,TakeOn
1621,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Jeremie Frimpong,66.0,MissedShots,0.735,0.4670000076293945,0.0172925349324941,SetPiece,LeftFoot,Florian Wirtz,Pass
1622,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Florian Wirtz,68.0,BlockedShot,0.8230000305175781,0.5429999923706055,0.0647614300251007,OpenPlay,LeftFoot,,None
1623,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Nadiem Amiri,77.0,MissedShots,0.715,0.5370000076293945,0.046536136418581,DirectFreekick,RightFoot,,Standard
1624,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Amine Adli,80.0,MissedShots,0.909000015258789,0.6630000305175782,0.0966804772615432,OpenPlay,LeftFoot,Nadiem Amiri,Pass
1625,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Karim Bellarabi,89.0,SavedShot,0.8980000305175782,0.295,0.0704219713807106,OpenPlay,RightFoot,Amine Adli,Pass
1626,2021-2022,7,Bayer Leverkusen,Arminia Bielefeld,Away,Win,Kerem Demirbay,91.0,Goal,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
1627,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Andrej Kramaric,7.0,SavedShot,0.9030000305175782,0.4520000076293945,0.4278311729431152,OpenPlay,RightFoot,,None
1628,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Pavel Kaderábek,24.0,BlockedShot,0.9130000305175782,0.364000015258789,0.098938375711441,OpenPlay,RightFoot,Christoph Baumgartner,Pass
1629,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Ihlas Bebou,30.0,Goal,0.9209999847412108,0.5690000152587891,0.7490729689598083,OpenPlay,LeftFoot,Andrej Kramaric,TakeOn
1630,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Ihlas Bebou,48.0,Goal,0.9669999694824218,0.500999984741211,0.8090186715126038,OpenPlay,RightFoot,Kevin Akpoguma,Pass
1631,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Andrej Kramaric,49.0,SavedShot,0.7809999847412109,0.4879999923706055,0.0349321812391281,OpenPlay,RightFoot,,None
1632,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Christoph Baumgartner,50.0,Goal,0.9690000152587892,0.5220000076293946,0.9520030617713928,OpenPlay,LeftFoot,David Raum,Pass
1633,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Kevin Akpoguma,70.0,MissedShots,0.936999969482422,0.349000015258789,0.0850903466343879,OpenPlay,RightFoot,,None
1634,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Diadie Samassékou,73.0,BlockedShot,0.9280000305175782,0.325,0.0841696336865425,OpenPlay,RightFoot,Dennis Geiger,Pass
1635,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Dennis Geiger,73.0,Goal,0.914000015258789,0.3709999847412109,0.3478162884712219,OpenPlay,RightFoot,,Rebound
1636,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Andrej Kramaric,79.0,SavedShot,0.8680000305175781,0.5379999923706055,0.1156166270375251,OpenPlay,RightFoot,David Raum,Cross
1637,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Andrej Kramaric,81.0,ShotOnPost,0.74,0.5179999923706055,0.0616549029946327,DirectFreekick,RightFoot,,Standard
1638,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Chris Richards,82.0,BlockedShot,0.933000030517578,0.5540000152587891,0.0499558448791503,FromCorner,Head,Robert Skov,Aerial
1639,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Jacob Bruun Larsen,84.0,MissedShots,0.9790000152587892,0.3309999847412109,0.3432558178901672,OpenPlay,RightFoot,,None
1640,2021-2022,8,Hoffenheim,FC Cologne,Home,Win,Stefan Posch,86.0,Goal,0.899000015258789,0.4429999923706054,0.0596635416150093,FromCorner,Head,Andrej Kramaric,Cross
1641,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Kingsley Ehizibue,12.0,MissedShots,0.7319999694824219,0.5790000152587891,0.0104360505938529,OpenPlay,RightFoot,,Aerial
1642,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Mark Uth,28.0,MissedShots,0.7130000305175781,0.4609999847412109,0.0091479774564504,OpenPlay,LeftFoot,Benno Schmitz,Chipped
1643,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Sebastian Andersson,29.0,MissedShots,0.92,0.575,0.042900264263153,OpenPlay,Head,Kingsley Ehizibue,Aerial
1644,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Anthony Modeste,38.0,MissedShots,0.936999969482422,0.5779999923706055,0.0903209075331687,OpenPlay,Head,Florian Kainz,Cross
1645,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Jan Thielmann,41.0,MissedShots,0.7319999694824219,0.7030000305175781,0.0110797183588147,OpenPlay,RightFoot,,None
1646,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Sebastian Andersson,46.0,MissedShots,0.9259999847412108,0.485,0.0568379610776901,FromCorner,Head,Mark Uth,Aerial
1647,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Mark Uth,56.0,MissedShots,0.9359999847412108,0.475,0.1022778153419494,OpenPlay,Head,Kingsley Ehizibue,Aerial
1648,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Mark Uth,64.0,MissedShots,0.7559999847412109,0.3729999923706055,0.0163763016462326,FromCorner,LeftFoot,,None
1649,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Kingsley Ehizibue,67.0,MissedShots,0.9340000152587892,0.4009999847412109,0.0660478100180625,SetPiece,RightFoot,Mark Uth,Cross
1650,2021-2022,8,FC Cologne,Hoffenheim,Away,Defeat,Mark Uth,88.0,BlockedShot,0.926999969482422,0.66,0.0787620618939399,OpenPlay,LeftFoot,Louis Schaub,Pass
1651,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Branimir Hrgota,7.0,BlockedShot,0.8480000305175781,0.7530000305175781,0.0226606409996747,OpenPlay,RightFoot,Paul Seguin,TakeOn
1652,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Marco Meyerhöfer,16.0,BlockedShot,0.901999969482422,0.3390000152587891,0.0328522734344005,OpenPlay,RightFoot,Timothy Tillman,Cross
1653,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Timothy Tillman,31.0,SavedShot,0.8130000305175781,0.7019999694824218,0.0279903411865234,OpenPlay,LeftFoot,Jetro Willems,Pass
1654,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Marco Meyerhöfer,48.0,SavedShot,0.76,0.3089999961853027,0.0184943974018096,OpenPlay,RightFoot,Paul Seguin,Pass
1655,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Cedric Itten,49.0,MissedShots,0.953000030517578,0.4170000076293945,0.3042554557323456,OpenPlay,Head,Timothy Tillman,Chipped
1656,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Paul Seguin,49.0,MissedShots,0.740999984741211,0.364000015258789,0.019924821332097,OpenPlay,RightFoot,Timothy Tillman,Pass
1657,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Jetro Willems,56.0,BlockedShot,0.86,0.2910000038146972,0.0315222814679145,SetPiece,LeftFoot,Paul Seguin,Pass
1658,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Branimir Hrgota,57.0,MissedShots,0.98,0.41,0.1247814744710922,OpenPlay,RightFoot,Jeremy Dudziak,Throughball
1659,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Timothy Tillman,62.0,MissedShots,0.72,0.46,0.0182183422148227,OpenPlay,LeftFoot,Branimir Hrgota,Pass
1660,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Cedric Itten,70.0,SavedShot,0.875999984741211,0.4829999923706055,0.0509104505181312,OpenPlay,Head,Jetro Willems,Cross
1661,2021-2022,8,Greuther Fuerth,Bochum,Home,Defeat,Dickson Abiama,90.0,MissedShots,0.8140000152587891,0.5259999847412109,0.0469395518302917,OpenPlay,LeftFoot,Branimir Hrgota,HeadPass
1662,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Sebastian Polter,28.0,MissedShots,0.905,0.545,0.339123010635376,OpenPlay,LeftFoot,Milos Pantovic,Cross
1663,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Gerrit Holtmann,39.0,MissedShots,0.725999984741211,0.424000015258789,0.012570752762258,OpenPlay,LeftFoot,,None
1664,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Danilo Soares,42.0,BlockedShot,0.919000015258789,0.7140000152587891,0.047240063548088,OpenPlay,LeftFoot,,None
1665,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Eduard Löwen,45.0,MissedShots,0.7519999694824219,0.5840000152587891,0.0135576175525784,OpenPlay,RightFoot,Gerrit Holtmann,Chipped
1666,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Gerrit Holtmann,50.0,BlockedShot,0.8909999847412109,0.5779999923706055,0.0746529251337051,OpenPlay,LeftFoot,Sebastian Polter,Cross
1667,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Takuma Asano,67.0,MissedShots,0.879000015258789,0.590999984741211,0.3990384936332702,OpenPlay,LeftFoot,Sebastian Polter,Pass
1668,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Anthony Losilla,76.0,MissedShots,0.9209999847412108,0.605,0.0371546521782875,FromCorner,Head,Danny Blum,Cross
1669,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Anthony Losilla,79.0,Goal,0.9690000152587892,0.4970000076293945,0.6724698543548584,SetPiece,Head,Eduard Löwen,Cross
1670,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Takuma Asano,82.0,BlockedShot,0.7909999847412109,0.5420000076293945,0.0522029660642147,OpenPlay,LeftFoot,Danny Blum,Pass
1671,2021-2022,8,Bochum,Greuther Fuerth,Away,Win,Sebastian Polter,88.0,SavedShot,0.9109999847412108,0.68,0.0740623697638511,OpenPlay,LeftFoot,,None
1672,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Woo-Yeong Jeong,11.0,MissedShots,0.92,0.5720000076293945,0.4523139297962188,OpenPlay,RightFoot,Christian Günter,Pass
1673,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Lucas Höler,15.0,SavedShot,0.936999969482422,0.359000015258789,0.0822767242789268,SetPiece,RightFoot,Kiliann Sildillia,Pass
1674,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Lucas Höler,40.0,BlockedShot,0.8090000152587891,0.7819999694824219,0.0176370628178119,OpenPlay,RightFoot,Christian Günter,Pass
1675,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Lucas Höler,44.0,ShotOnPost,0.8769999694824219,0.2889999961853027,0.0375667102634906,FromCorner,RightFoot,Woo-Yeong Jeong,Pass
1676,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Woo-Yeong Jeong,45.0,MissedShots,0.8519999694824218,0.3670000076293945,0.0431092604994773,FromCorner,RightFoot,,None
1677,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Nico Schlotterbeck,45.0,BlockedShot,0.906999969482422,0.4579999923706054,0.1228865012526512,FromCorner,LeftFoot,Woo-Yeong Jeong,Rebound
1678,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Nico Schlotterbeck,45.0,MissedShots,0.8909999847412109,0.5179999923706055,0.0591073930263519,FromCorner,Head,Woo-Yeong Jeong,Cross
1679,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Nicolas Höfler,47.0,MissedShots,0.9459999847412108,0.575999984741211,0.0977010950446128,FromCorner,Head,Vincenzo Grifo,Cross
1680,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Vincenzo Grifo,51.0,MissedShots,0.7319999694824219,0.355,0.0463514514267444,DirectFreekick,RightFoot,,Standard
1681,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Woo-Yeong Jeong,59.0,MissedShots,0.860999984741211,0.2739999961853027,0.028944719582796,OpenPlay,LeftFoot,Vincenzo Grifo,Pass
1682,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Woo-Yeong Jeong,62.0,Goal,0.94,0.4959999847412109,0.4713186621665954,OpenPlay,Head,Vincenzo Grifo,Cross
1683,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Roland Sallai,70.0,BlockedShot,0.7930000305175782,0.25,0.0136483684182167,OpenPlay,RightFoot,,None
1684,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Lucas Höler,84.0,SavedShot,0.93,0.4909999847412109,0.131196066737175,SetPiece,Head,Christian Günter,Cross
1685,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Maximilian Eggestein,85.0,MissedShots,0.7709999847412109,0.5840000152587891,0.0249239820986986,FromCorner,RightFoot,Lucas Höler,Pass
1686,2021-2022,8,Freiburg,RasenBallsport Leipzig,Home,Draw,Nicolas Höfler,89.0,SavedShot,0.7369999694824219,0.5720000076293945,0.0159785468131303,OpenPlay,LeftFoot,,None
1687,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Emil Forsberg,0.0,SavedShot,0.7530000305175781,0.5079999923706054,0.0202535223215818,OpenPlay,RightFoot,,None
1688,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Willi Orban,9.0,BlockedShot,0.9,0.4370000076293945,0.0588978603482246,FromCorner,RightFoot,Dominik Szoboszlai,Cross
1689,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Mohamed Simakan,9.0,BlockedShot,0.855999984741211,0.500999984741211,0.0671048909425735,FromCorner,LeftFoot,,None
1690,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Emil Forsberg,17.0,MissedShots,0.8519999694824218,0.575999984741211,0.3208793997764587,OpenPlay,LeftFoot,Willi Orban,Throughball
1691,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Josko Gvardiol,25.0,BlockedShot,0.785,0.6809999847412109,0.0236078090965747,OpenPlay,LeftFoot,Christopher Nkunku,Pass
1692,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Christopher Nkunku,30.0,BlockedShot,0.8190000152587891,0.515,0.0665744245052337,OpenPlay,RightFoot,Mohamed Simakan,Pass
1693,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Emil Forsberg,31.0,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
1694,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Yussuf Poulsen,43.0,SavedShot,0.850999984741211,0.455,0.0652123391628265,OpenPlay,LeftFoot,Dominik Szoboszlai,Cross
1695,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Amadou Haidara,52.0,MissedShots,0.7659999847412109,0.439000015258789,0.0379624105989933,OpenPlay,RightFoot,,None
1696,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Kevin Kampl,60.0,MissedShots,0.8590000152587891,0.7190000152587891,0.041309930384159,OpenPlay,LeftFoot,Emil Forsberg,Pass
1697,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Mohamed Simakan,66.0,MissedShots,0.8690000152587891,0.5559999847412109,0.0129399392753839,FromCorner,Head,Dominik Szoboszlai,Aerial
1698,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Angelino,82.0,MissedShots,0.9,0.6730000305175782,0.0506642907857894,OpenPlay,LeftFoot,Nordi Mukiele,Chipped
1699,2021-2022,8,RasenBallsport Leipzig,Freiburg,Away,Draw,Christopher Nkunku,82.0,BlockedShot,0.9180000305175782,0.4620000076293945,0.139148861169815,OpenPlay,RightFoot,Angelino,Rebound
1700,2021-2022,8,Union Berlin,Wolfsburg,Home,Win,Julian Ryerson,4.0,MissedShots,0.9180000305175782,0.4540000152587891,0.0550150945782661,OpenPlay,Head,Max Kruse,Aerial
1701,2021-2022,8,Union Berlin,Wolfsburg,Home,Win,Taiwo Awoniyi,48.0,Goal,0.8730000305175781,0.5509999847412109,0.3601957559585571,OpenPlay,LeftFoot,Genki Haraguchi,Pass
1702,2021-2022,8,Union Berlin,Wolfsburg,Home,Win,Sheraldo Becker,81.0,Goal,0.9540000152587892,0.4429999923706054,0.4816199541091919,OpenPlay,Head,Andreas Voglsammer,Cross
1703,2021-2022,8,Union Berlin,Wolfsburg,Home,Win,Andreas Voglsammer,86.0,MissedShots,0.7809999847412109,0.735,0.0522754676640033,DirectFreekick,RightFoot,,Standard
1704,2021-2022,8,Union Berlin,Wolfsburg,Home,Win,Sheraldo Becker,89.0,SavedShot,0.86,0.3979999923706054,0.3797334730625152,OpenPlay,RightFoot,Kevin Behrens,HeadPass
1705,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Lukas Nmecha,11.0,BlockedShot,0.95,0.590999984741211,0.1074820607900619,OpenPlay,Head,Kevin Mbabu,Cross
1706,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Maximilian Philipp,22.0,MissedShots,0.8040000152587891,0.3970000076293945,0.0387418009340763,OpenPlay,RightFoot,,None
1707,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Lukas Nmecha,23.0,MissedShots,0.735,0.47,0.0184232499450445,OpenPlay,RightFoot,Gian-Luca Waldschmidt,BallRecovery
1708,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Dodi Lukebakio,24.0,ShotOnPost,0.965,0.455,0.6740342974662781,OpenPlay,RightFoot,Lukas Nmecha,Pass
1709,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Maximilian Philipp,39.0,MissedShots,0.7040000152587891,0.499000015258789,0.0106409452855587,OpenPlay,RightFoot,,None
1710,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Josuha Guilavogui,42.0,MissedShots,0.7430000305175781,0.6459999847412109,0.0153234237805008,OpenPlay,RightFoot,Jérôme Roussillon,Pass
1711,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Jérôme Roussillon,52.0,MissedShots,0.784000015258789,0.735,0.01511543802917,OpenPlay,LeftFoot,,BallRecovery
1712,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Maximilian Arnold,59.0,BlockedShot,0.7019999694824218,0.445,0.0155676584690809,OpenPlay,LeftFoot,Bote Baku,Pass
1713,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Wout Weghorst,67.0,SavedShot,0.960999984741211,0.4570000076293945,0.1365246325731277,OpenPlay,RightFoot,Bote Baku,Pass
1714,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Wout Weghorst,67.0,SavedShot,0.9669999694824218,0.4309999847412109,0.1318045854568481,OpenPlay,LeftFoot,,Rebound
1715,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Wout Weghorst,79.0,SavedShot,0.9340000152587892,0.404000015258789,0.0269277542829513,SetPiece,Head,Maximilian Arnold,Aerial
1716,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Dodi Lukebakio,81.0,BlockedShot,0.784000015258789,0.6090000152587891,0.0319299921393394,OpenPlay,LeftFoot,Kevin Mbabu,Pass
1717,2021-2022,8,Wolfsburg,Union Berlin,Away,Defeat,Wout Weghorst,81.0,SavedShot,0.904000015258789,0.4970000076293945,0.0792908892035484,FromCorner,Head,Maximilian Arnold,Cross
1718,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Martin Hinteregger,2.0,BlockedShot,0.6580000305175782,0.41,0.010063580237329,OpenPlay,LeftFoot,Djibril Sow,BallTouch
1719,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Kristijan Jakic,3.0,BlockedShot,0.7180000305175781,0.4859999847412109,0.0142297009006142,FromCorner,RightFoot,,None
1720,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Sam Lammers,24.0,MissedShots,0.9409999847412108,0.59,0.2292504757642746,FromCorner,LeftFoot,Filip Kostic,Cross
1721,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Kristijan Jakic,27.0,SavedShot,0.8140000152587891,0.4979999923706055,0.0433730073273181,FromCorner,RightFoot,Filip Kostic,Pass
1722,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Filip Kostic,33.0,MissedShots,0.7290000152587891,0.4209999847412109,0.0514813624322414,DirectFreekick,LeftFoot,,Standard
1723,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Timothy Chandler,44.0,SavedShot,0.879000015258789,0.424000015258789,0.0469289720058441,SetPiece,RightFoot,Filip Kostic,Cross
1724,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Djibril Sow,51.0,MissedShots,0.9290000152587892,0.4020000076293945,0.3177837431430816,OpenPlay,RightFoot,Filip Kostic,Chipped
1725,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Evan Ndicka,59.0,MissedShots,0.9309999847412108,0.4129999923706055,0.0227291546761989,FromCorner,Head,Kristijan Jakic,Aerial
1726,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Santos Borré,65.0,MissedShots,0.8090000152587891,0.555,0.0392595268785953,SetPiece,RightFoot,,None
1727,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Santos Borré,68.0,SavedShot,0.835999984741211,0.6179999923706054,0.0483114942908287,OpenPlay,RightFoot,Gonçalo Paciência,Pass
1728,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Gonçalo Paciência,77.0,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
1729,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Djibril Sow,82.0,MissedShots,0.8159999847412109,0.3979999923706054,0.0390959233045578,SetPiece,RightFoot,Filip Kostic,Pass
1730,2021-2022,8,Eintracht Frankfurt,Hertha Berlin,Home,Defeat,Jens Petter Hauge,91.0,SavedShot,0.8769999694824219,0.475,0.0825463309884071,OpenPlay,RightFoot,Filip Kostic,Chipped
1731,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Marco Richter,6.0,Goal,0.9540000152587892,0.4970000076293945,0.5715205669403076,OpenPlay,Head,Vladimir Darida,Cross
1732,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Krzysztof Piatek,17.0,SavedShot,0.9159999847412108,0.494000015258789,0.35615074634552,OpenPlay,Head,Marco Richter,Cross
1733,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Krzysztof Piatek,28.0,MissedShots,0.909000015258789,0.4620000076293945,0.0929760113358497,SetPiece,RightFoot,Santiago Ascacibar,HeadPass
1734,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Marco Richter,34.0,SavedShot,0.8690000152587891,0.3329999923706054,0.1066025272011756,OpenPlay,RightFoot,,TakeOn
1735,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Santiago Ascacibar,36.0,MissedShots,0.8109999847412109,0.56,0.0608961321413517,OpenPlay,RightFoot,Vladimir Darida,Pass
1736,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Krzysztof Piatek,40.0,MissedShots,0.9159999847412108,0.455,0.520724892616272,OpenPlay,LeftFoot,Suat Serdar,None
1737,2021-2022,8,Hertha Berlin,Eintracht Frankfurt,Away,Win,Jurgen Ekkelenkamp,62.0,Goal,0.9690000152587892,0.435,0.4789569973945617,OpenPlay,RightFoot,Maximilian Mittelstädt,Cross
