,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
125,2021-2022,7,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Arminia,Win,3,0,3,100.0,0.7,1,5,20.0,27,5,11.1,21.7,7,28.6,29.0,7,0,0.0,1,18.2
126,2021-2022,8,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Köln,Win,0,0,0,,0.0,6,21,28.6,33,2,51.5,41.1,14,28.6,27.3,7,0,0.0,0,10.0
127,2021-2022,8,Köln,Timo Horn,GER,28,90.0,Away,Hoffenheim,Defeat,8,5,3,37.5,3.3,5,14,35.7,31,3,41.9,38.1,5,20.0,29.4,9,0,0.0,0,14.0
128,2021-2022,8,Freiburg,Mark Flekken,NED,28,90.0,Home,RB Leipzig,Draw,2,1,2,100.0,1.0,6,15,40.0,37,6,29.7,36.8,5,80.0,60.4,7,0,0.0,2,14.3
129,2021-2022,8,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Freiburg,Draw,3,1,2,66.7,1.2,12,22,54.5,21,3,52.4,44.1,11,100.0,68.8,9,0,0.0,3,21.9
130,2021-2022,8,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Hertha BSC,Defeat,6,2,4,66.7,2.8,4,10,40.0,26,4,30.8,30.0,8,25.0,34.3,8,0,0.0,3,22.0
131,2021-2022,8,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Eintracht Frankfurt,Win,4,1,4,100.0,2.7,9,29,31.0,36,3,52.8,41.0,10,100.0,68.4,9,0,0.0,0,7.2
132,2021-2022,8,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Wolfsburg,Win,4,0,4,100.0,1.2,11,31,35.5,45,5,60.0,44.3,8,50.0,40.8,16,5,31.3,1,13.3
133,2021-2022,8,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,Union Berlin,Defeat,3,2,1,33.3,1.5,7,16,43.8,30,4,40.0,34.9,4,100.0,64.3,9,0,0.0,0,10.0
134,2021-2022,8,Greuther Fürth,Marius Funk,GER,25,90.0,Home,Bochum,Defeat,2,1,1,50.0,1.1,9,32,28.1,46,4,54.3,46.2,10,70.0,53.5,10,1,10.0,1,15.7
135,2021-2022,8,Bochum,Manuel Riemann,GER,33,90.0,Away,Greuther Fürth,Win,3,0,3,100.0,0.4,20,41,48.8,39,5,82.1,55.1,9,100.0,60.8,6,0,0.0,1,16.0
136,2021-2022,8,Dortmund,Gregor Kobel,SUI,23,90.0,Home,Mainz 05,Win,2,1,1,50.0,0.7,5,13,38.5,38,1,26.3,32.4,6,50.0,45.2,3,0,0.0,1,20.0
137,2021-2022,8,Mainz 05,Robin Zentner,GER,26,90.0,Away,Dortmund,Defeat,3,3,1,33.3,1.6,3,12,25.0,23,4,52.2,38.8,6,0.0,20.0,9,0,0.0,2,18.1
138,2021-2022,8,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Stuttgart,Draw,2,1,1,50.0,0.3,4,12,33.3,39,3,25.6,30.8,3,66.7,53.0,1,0,0.0,1,15.8
139,2021-2022,8,Stuttgart,Fabian Bredlow,GER,26,90.0,Away,Mönchengladbach,Draw,8,1,7,87.5,1.7,6,10,60.0,17,5,47.1,38.6,13,15.4,26.5,6,1,16.7,0,9.0
140,2021-2022,8,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Bayern Munich,Defeat,11,5,6,54.5,3.2,5,14,35.7,41,11,22.0,27.0,10,50.0,39.5,8,2,25.0,1,11.9
141,2021-2022,8,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Bayer Leverkusen,Win,4,1,3,75.0,1.3,4,4,100.0,27,4,14.8,28.7,4,0.0,20.5,3,0,0.0,2,22.5
142,2021-2022,8,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Arminia,Draw,2,1,1,50.0,0.5,10,24,41.7,32,4,53.1,42.9,7,100.0,68.9,10,0,0.0,1,12.7
143,2021-2022,8,Arminia,Stefan Ortega,GER,28,90.0,Away,Augsburg,Draw,6,1,5,83.3,1.3,14,33,42.4,41,2,65.9,51.1,6,100.0,76.3,5,1,20.0,0,13.0
144,2021-2022,9,Mainz 05,Robin Zentner,GER,26,90.0,Home,Augsburg,Win,2,1,1,50.0,0.8,1,9,11.1,27,4,33.3,38.7,5,0.0,12.4,7,0,0.0,1,13.6
145,2021-2022,9,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Mainz 05,Defeat,9,4,5,55.6,3.7,5,18,27.8,32,5,43.8,39.2,8,50.0,45.1,6,1,16.7,2,16.8
146,2021-2022,9,Arminia,Stefan Ortega,GER,28,90.0,Home,Dortmund,Defeat,6,3,4,66.7,2.1,8,23,34.8,41,4,51.2,45.9,4,50.0,41.8,6,0,0.0,0,13.4
147,2021-2022,9,Dortmund,Gregor Kobel,SUI,23,45.0,Away,Arminia,Win,2,0,2,100.0,0.8,2,5,40.0,23,2,21.7,32.5,2,0.0,10.0,3,0,0.0,0,13.0
148,2021-2022,9,Dortmund,Marwin Hitz,SUI,34,45.0,Away,Arminia,Win,4,1,4,100.0,1.3,2,3,66.7,20,5,15.0,32.6,3,0.0,22.0,3,0,0.0,0,11.8
149,2021-2022,9,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Freiburg,Defeat,4,2,2,50.0,1.7,5,11,45.5,26,5,34.6,32.8,8,25.0,28.5,10,0,0.0,0,9.7
150,2021-2022,9,Freiburg,Mark Flekken,NED,28,90.0,Away,Wolfsburg,Win,4,0,4,100.0,0.6,12,33,36.4,44,3,63.6,50.8,7,71.4,61.9,12,1,8.3,0,12.2
151,2021-2022,9,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Greuther Fürth,Win,3,1,3,100.0,1.2,4,7,57.1,26,10,23.1,33.1,2,50.0,38.5,13,2,15.4,1,16.4
152,2021-2022,9,Greuther Fürth,Marius Funk,GER,25,90.0,Away,RB Leipzig,Defeat,4,4,1,25.0,3.7,5,18,27.8,32,4,40.6,38.6,10,50.0,46.1,7,1,14.3,4,19.8
153,2021-2022,9,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Hoffenheim,Win,1,0,1,100.0,0.7,5,13,38.5,52,2,25.0,31.1,9,0.0,24.6,9,0,0.0,3,20.7
154,2021-2022,9,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Bayern Munich,Defeat,7,4,3,42.9,2.3,5,12,41.7,31,1,32.3,33.5,9,22.2,30.3,3,0,0.0,1,18.3
155,2021-2022,9,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Mönchengladbach,Win,1,0,1,100.0,0.0,8,22,36.4,31,4,48.4,40.0,8,87.5,61.6,5,0,0.0,0,14.4
156,2021-2022,9,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Hertha BSC,Defeat,4,1,3,75.0,0.8,5,6,83.3,19,5,21.1,28.4,4,50.0,32.8,4,1,25.0,3,21.0
157,2021-2022,9,Köln,Timo Horn,GER,28,90.0,Home,Bayer Leverkusen,Draw,5,2,3,60.0,0.8,8,12,66.7,34,8,29.4,32.8,7,28.6,32.0,2,0,0.0,0,14.1
158,2021-2022,9,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Köln,Draw,5,2,3,60.0,1.2,8,30,26.7,28,4,75.0,51.4,13,69.2,53.5,15,1,6.7,1,18.3
159,2021-2022,9,Stuttgart,Fabian Bredlow,GER,26,90.0,Home,Union Berlin,Draw,3,1,2,66.7,0.8,2,3,66.7,24,3,12.5,28.8,8,0.0,17.1,13,0,0.0,3,18.3
160,2021-2022,9,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Stuttgart,Draw,2,1,1,50.0,0.9,6,19,31.6,42,3,33.3,34.8,6,83.3,50.0,6,0,0.0,0,11.8
161,2021-2022,9,Bochum,Manuel Riemann,GER,33,90.0,Home,Eintracht Frankfurt,Win,5,0,5,100.0,1.5,16,35,45.7,37,0,83.8,60.4,7,57.1,46.6,6,2,33.3,0,11.0
162,2021-2022,9,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Bochum,Defeat,7,2,5,71.4,2.3,13,27,48.1,48,6,35.4,31.2,11,90.9,60.9,7,1,14.3,2,15.0
163,2021-2022,10,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Hertha BSC,Win,2,0,2,100.0,0.2,1,9,11.1,34,4,26.5,29.4,3,0.0,15.3,11,0,0.0,2,14.7
164,2021-2022,10,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Hoffenheim,Defeat,3,2,1,33.3,1.1,6,15,40.0,33,6,36.4,34.8,7,42.9,46.0,12,0,0.0,1,12.8
165,2021-2022,10,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Bayern Munich,Defeat,5,5,1,20.0,4.3,4,16,25.0,28,5,57.1,42.2,6,0.0,14.3,8,1,12.5,1,16.6
166,2021-2022,10,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Union Berlin,Win,6,2,4,66.7,1.8,8,14,57.1,34,7,32.4,37.1,6,50.0,35.7,14,1,7.1,1,21.0
167,2021-2022,10,Dortmund,Gregor Kobel,SUI,23,90.0,Home,Köln,Win,5,0,5,100.0,0.7,6,19,31.6,27,5,51.9,40.7,11,45.5,41.1,9,2,22.2,1,16.8
168,2021-2022,10,Köln,Timo Horn,GER,28,90.0,Away,Dortmund,Defeat,5,2,3,60.0,2.1,4,12,33.3,29,4,34.5,34.7,7,28.6,39.1,2,0,0.0,2,22.5
169,2021-2022,10,Arminia,Stefan Ortega,GER,28,90.0,Home,Mainz 05,Defeat,4,2,2,50.0,2.1,11,29,37.9,50,4,48.0,42.2,8,62.5,47.9,8,0,0.0,3,19.1
170,2021-2022,10,Mainz 05,Robin Zentner,GER,27,90.0,Away,Arminia,Win,6,1,5,83.3,1.1,5,12,41.7,31,11,38.7,36.3,4,0.0,11.3,6,0,0.0,0,12.8
171,2021-2022,10,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Wolfsburg,Defeat,8,2,6,75.0,2.5,2,7,28.6,23,3,26.1,35.1,4,25.0,39.0,6,0,0.0,0,17.0
172,2021-2022,10,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,Bayer Leverkusen,Win,0,0,0,,0.4,9,20,45.0,21,4,57.1,44.9,13,61.5,47.8,11,0,0.0,0,10.3
173,2021-2022,10,Freiburg,Mark Flekken,NED,28,90.0,Home,Greuther Fürth,Win,4,1,3,75.0,1.1,9,19,47.4,34,4,44.1,39.2,6,66.7,57.2,5,0,0.0,0,7.8
174,2021-2022,10,Greuther Fürth,Marius Funk,GER,25,90.0,Away,Freiburg,Defeat,4,3,3,50.0,1.3,4,14,28.6,35,4,34.3,34.5,8,25.0,30.0,5,0,0.0,0,17.8
175,2021-2022,10,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,RB Leipzig,Draw,8,1,7,87.5,2.2,7,19,36.8,28,3,50.0,39.9,10,50.0,42.9,7,0,0.0,0,17.2
176,2021-2022,10,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Eintracht Frankfurt,Draw,3,1,2,66.7,0.2,8,15,53.3,22,2,40.9,34.0,12,50.0,40.8,3,0,0.0,1,17.8
177,2021-2022,10,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Stuttgart,Win,3,1,2,66.7,0.6,7,20,35.0,30,4,56.7,40.5,3,100.0,68.7,7,1,14.3,0,14.6
178,2021-2022,10,Stuttgart,Fabian Bredlow,GER,26,90.0,Away,Augsburg,Defeat,10,4,6,60.0,3.6,2,4,50.0,22,8,18.2,25.0,8,0.0,7.9,10,0,0.0,0,14.1
179,2021-2022,10,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Bochum,Win,4,1,3,75.0,0.5,2,10,20.0,36,2,19.4,29.2,5,60.0,49.8,7,1,14.3,1,40.0
180,2021-2022,10,Bochum,Manuel Riemann,GER,33,90.0,Away,Mönchengladbach,Defeat,4,2,2,50.0,2.1,12,26,46.2,35,3,68.6,47.8,6,33.3,43.5,5,1,20.0,2,18.6
181,2021-2022,11,Mainz 05,Robin Zentner,GER,27,90.0,Home,Mönchengladbach,Draw,5,1,4,80.0,1.4,2,6,33.3,18,8,22.2,31.1,7,28.6,28.7,5,0,0.0,1,16.9
182,2021-2022,11,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Mainz 05,Draw,8,1,7,87.5,2.5,9,20,45.0,31,6,48.4,42.6,10,50.0,41.1,8,0,0.0,0,12.0
183,2021-2022,11,Bochum,Manuel Riemann,GER,33,90.0,Home,Hoffenheim,Win,1,0,1,100.0,0.1,18,38,47.4,40,2,82.5,53.1,8,62.5,57.0,13,1,7.7,0,15.0
184,2021-2022,11,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Bochum,Defeat,4,2,2,50.0,1.4,5,15,33.3,61,7,23.0,28.5,6,16.7,28.5,6,0,0.0,3,24.6
185,2021-2022,11,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Freiburg,Win,3,1,2,66.7,1.3,6,10,60.0,46,2,21.7,28.3,8,0.0,22.4,10,0,0.0,2,29.3
186,2021-2022,11,Freiburg,Mark Flekken,NED,28,90.0,Away,Bayern Munich,Defeat,11,2,9,81.8,2.6,17,30,56.7,27,6,66.7,46.7,13,92.3,67.5,10,1,10.0,1,19.6
187,2021-2022,11,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Augsburg,Win,3,0,3,100.0,0.7,10,23,43.5,44,5,47.7,38.1,4,50.0,43.8,7,1,14.3,0,8.0
188,2021-2022,11,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Wolfsburg,Defeat,3,1,2,66.7,0.3,5,15,33.3,25,3,44.0,40.0,8,50.0,48.3,12,0,0.0,1,15.5
189,2021-2022,11,Stuttgart,Fabian Bredlow,GER,26,90.0,Home,Arminia,Defeat,3,1,2,66.7,0.7,2,7,28.6,27,6,22.2,25.4,8,12.5,23.9,9,0,0.0,1,16.9
190,2021-2022,11,Arminia,Stefan Ortega,GER,29,90.0,Away,Stuttgart,Win,3,0,3,100.0,0.5,8,27,29.6,38,1,60.5,46.6,5,80.0,57.0,7,0,0.0,2,16.3
191,2021-2022,11,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Dortmund,Win,3,1,2,66.7,0.8,4,18,22.2,32,5,50.0,45.3,3,66.7,52.0,7,0,0.0,1,17.2
192,2021-2022,11,Dortmund,Gregor Kobel,SUI,23,90.0,Away,RB Leipzig,Defeat,6,2,4,66.7,2.2,5,12,41.7,30,7,30.0,31.0,7,42.9,43.3,8,1,12.5,1,14.4
193,2021-2022,11,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Bayer Leverkusen,Draw,4,1,3,75.0,1.4,6,11,54.5,30,8,23.3,30.5,8,50.0,45.1,8,3,37.5,0,9.6
194,2021-2022,11,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Hertha BSC,Draw,5,1,4,80.0,0.8,3,7,42.9,28,8,17.9,27.3,9,22.2,31.3,6,0,0.0,1,16.5
195,2021-2022,11,Köln,Timo Horn,GER,28,90.0,Home,Union Berlin,Draw,3,2,1,33.3,0.8,6,12,50.0,40,4,25.0,29.9,3,66.7,49.3,6,0,0.0,1,19.0
196,2021-2022,11,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Köln,Draw,5,2,3,60.0,1.4,5,22,22.7,17,1,58.8,49.6,14,85.7,61.1,10,1,10.0,0,13.8
197,2021-2022,11,Greuther Fürth,Marius Funk,GER,25,90.0,Home,Eintracht Frankfurt,Defeat,4,2,2,50.0,1.7,12,32,37.5,47,2,57.4,43.2,7,71.4,49.3,3,0,0.0,1,18.8
198,2021-2022,11,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Greuther Fürth,Win,2,1,1,50.0,1.4,7,18,38.9,26,3,61.5,41.5,8,25.0,29.8,12,1,8.3,0,17.5
199,2021-2022,12,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Bayern Munich,Win,4,1,3,75.0,0.8,10,27,37.0,18,1,83.3,54.9,13,92.3,62.3,14,1,7.1,0,10.0
200,2021-2022,12,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Augsburg,Defeat,3,2,1,33.3,1.5,2,4,50.0,36,2,11.1,24.3,1,0.0,15.0,7,0,0.0,4,38.8
201,2021-2022,12,Arminia,Stefan Ortega,GER,29,90.0,Home,Wolfsburg,Draw,5,2,3,60.0,2.7,13,29,44.8,27,1,81.5,55.1,11,63.6,51.2,5,0,0.0,0,16.0
202,2021-2022,12,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,Arminia,Draw,2,2,1,50.0,1.8,4,5,80.0,28,6,14.3,25.7,5,20.0,29.2,10,1,10.0,3,17.6
203,2021-2022,12,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Greuther Fürth,Win,1,0,1,100.0,0.0,3,8,37.5,32,4,21.9,31.3,4,25.0,24.5,7,0,0.0,0,9.5
204,2021-2022,12,Greuther Fürth,Marius Funk,GER,25,90.0,Away,Mönchengladbach,Defeat,11,4,7,63.6,3.2,5,18,27.8,34,4,32.4,35.9,10,70.0,52.7,3,0,0.0,0,12.2
205,2021-2022,12,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,RB Leipzig,Win,0,0,0,,0.0,8,17,47.1,31,3,45.2,39.2,6,50.0,42.0,8,0,0.0,1,11.6
206,2021-2022,12,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Hoffenheim,Defeat,8,2,6,75.0,1.2,2,3,66.7,28,7,7.1,23.0,10,10.0,23.2,10,0,0.0,0,8.5
207,2021-2022,12,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Bochum,Win,7,0,7,100.0,0.2,7,25,28.0,43,6,53.5,41.1,11,18.2,27.5,8,0,0.0,1,16.7
208,2021-2022,12,Bochum,Manuel Riemann,GER,33,90.0,Away,Bayer Leverkusen,Defeat,5,1,4,80.0,1.2,13,24,54.2,32,5,59.4,45.0,7,71.4,49.9,2,0,0.0,2,19.3
209,2021-2022,12,Dortmund,Gregor Kobel,SUI,23,90.0,Home,Stuttgart,Win,4,1,3,75.0,1.0,1,5,20.0,30,4,6.7,24.7,5,60.0,45.0,2,0,0.0,0,12.5
210,2021-2022,12,Stuttgart,Florian Müller,GER,24,90.0,Away,Dortmund,Defeat,5,2,2,60.0,2.1,1,8,12.5,26,6,23.1,27.8,11,18.2,29.4,6,1,16.7,0,9.2
211,2021-2022,12,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Hertha BSC,Win,2,0,2,100.0,0.0,5,14,35.7,24,6,41.7,40.3,9,44.4,36.9,13,1,7.7,0,10.3
212,2021-2022,12,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Union Berlin,Defeat,5,2,3,60.0,1.4,4,9,44.4,22,5,13.6,26.5,9,66.7,48.8,5,0,0.0,1,18.8
213,2021-2022,12,Freiburg,Mark Flekken,NED,28,90.0,Home,Eintracht Frankfurt,Defeat,7,2,5,71.4,1.6,6,13,46.2,37,3,32.4,32.9,5,20.0,30.8,7,0,0.0,0,
214,2021-2022,12,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Freiburg,Win,4,0,4,100.0,0.9,5,22,22.7,22,5,63.6,44.9,12,66.7,48.1,18,1,5.6,0,11.7
215,2021-2022,12,Mainz 05,Robin Zentner,GER,27,90.0,Home,Köln,Draw,5,1,4,80.0,0.6,5,16,31.3,33,9,39.4,42.5,6,50.0,38.7,9,2,22.2,0,13.9
216,2021-2022,12,Köln,Timo Horn,GER,28,90.0,Away,Mainz 05,Draw,2,1,1,50.0,0.3,8,23,34.8,35,5,54.3,41.1,6,66.7,44.7,8,0,0.0,1,14.7
217,2021-2022,13,Stuttgart,Florian Müller,GER,24,90.0,Home,Mainz 05,Win,5,1,4,80.0,1.3,2,9,22.2,33,12,18.2,28.2,12,25.0,26.2,17,1,5.9,0,11.5
218,2021-2022,13,Mainz 05,Robin Zentner,GER,27,90.0,Away,Stuttgart,Defeat,3,2,1,33.3,0.9,4,12,33.3,29,6,27.6,30.4,7,57.1,41.9,6,0,0.0,0,10.9
219,2021-2022,13,Wolfsburg,Pavao Pervan,AUT,34,90.0,Home,Dortmund,Defeat,7,3,5,71.4,2.4,2,7,28.6,17,5,35.3,34.5,3,33.3,36.0,8,0,0.0,0,9.3
220,2021-2022,13,Dortmund,Gregor Kobel,SUI,23,90.0,Away,Wolfsburg,Win,7,1,6,85.7,0.9,3,8,37.5,15,5,20.0,25.7,11,45.5,44.0,13,4,30.8,1,15.5
221,2021-2022,13,Köln,Marvin Schwäbe,GER,26,90.0,Home,Mönchengladbach,Win,5,1,4,80.0,1.2,9,18,50.0,28,4,53.6,42.9,6,50.0,47.0,4,0,0.0,0,18.2
222,2021-2022,13,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Köln,Defeat,9,4,4,55.6,3.0,10,21,47.6,35,4,48.6,37.9,6,66.7,48.2,10,0,0.0,2,24.3
223,2021-2022,13,Bochum,Manuel Riemann,GER,33,90.0,Home,Freiburg,Win,11,1,9,90.9,3.5,18,32,56.3,46,5,63.0,46.6,9,33.3,38.7,16,2,12.5,1,13.4
224,2021-2022,13,Freiburg,Mark Flekken,NED,28,90.0,Away,Bochum,Defeat,6,2,4,66.7,0.9,4,15,26.7,31,7,38.7,36.2,6,50.0,44.8,11,1,9.1,1,17.7
225,2021-2022,13,Greuther Fürth,Marius Funk,GER,25,90.0,Home,Hoffenheim,Defeat,11,6,6,45.5,5.5,12,24,50.0,42,7,38.1,36.7,8,100.0,68.4,8,0,0.0,2,18.5
226,2021-2022,13,Hoffenheim,Philipp Pentke,GER,36,90.0,Away,Greuther Fürth,Win,7,3,4,57.1,2.4,4,11,36.4,33,5,30.3,29.5,7,14.3,27.3,8,0,0.0,1,13.6
227,2021-2022,13,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Augsburg,Draw,6,1,5,83.3,1.3,10,24,41.7,27,3,55.6,45.4,9,100.0,64.1,9,0,0.0,2,14.5
228,2021-2022,13,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Hertha BSC,Draw,4,1,3,75.0,0.4,4,9,44.4,23,4,26.1,31.7,10,30.0,35.4,8,0,0.0,1,16.7
229,2021-2022,13,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Arminia,Win,0,0,0,,0.0,4,8,50.0,36,9,19.4,26.4,6,16.7,31.7,3,2,66.7,0,9.2
230,2021-2022,13,Arminia,Stefan Ortega,GER,29,90.0,Away,Bayern Munich,Defeat,10,1,9,90.0,1.2,20,35,57.1,30,1,83.3,56.5,16,62.5,49.2,13,0,0.0,0,13.2
231,2021-2022,13,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Union Berlin,Win,3,1,3,100.0,1.4,6,16,37.5,32,7,50.0,36.6,3,0.0,26.3,4,0,0.0,0,11.2
232,2021-2022,13,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Eintracht Frankfurt,Defeat,2,2,0,0.0,1.4,8,29,27.6,36,3,50.0,41.0,18,61.1,46.3,14,1,7.1,1,20.5
233,2021-2022,13,RB Leipzig,Josep Martinez,ESP,23,90.0,Home,Bayer Leverkusen,Defeat,4,3,1,25.0,1.9,2,5,40.0,15,1,26.7,35.1,7,14.3,34.3,3,0,0.0,3,26.5
234,2021-2022,13,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,RB Leipzig,Win,3,1,2,66.7,0.8,8,12,66.7,27,3,37.0,35.4,3,66.7,47.7,10,0,0.0,0,9.2
235,2021-2022,14,Union Berlin,Andreas Luthe,GER,34,90.0,Home,RB Leipzig,Win,3,1,2,66.7,0.7,9,19,47.4,27,5,55.6,45.4,13,30.8,30.4,13,1,7.7,1,13.0
236,2021-2022,14,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,1.9,3,13,23.1,23,2,47.8,39.0,7,28.6,35.4,11,0,0.0,1,16.6
237,2021-2022,14,Mainz 05,Robin Zentner,GER,27,90.0,Home,Wolfsburg,Win,0,0,0,,0.0,6,17,35.3,19,2,57.9,44.4,13,46.2,44.5,7,0,0.0,1,26.3
238,2021-2022,14,Wolfsburg,Pavao Pervan,AUT,34,90.0,Away,Mainz 05,Defeat,4,3,2,25.0,0.4,3,10,30.0,23,5,34.8,35.7,8,25.0,25.9,8,1,12.5,0,12.2
239,2021-2022,14,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Greuther Fürth,Win,3,1,2,66.7,1.0,7,11,63.6,27,3,25.9,30.4,7,57.1,41.3,4,0,0.0,1,22.5
240,2021-2022,14,Greuther Fürth,Marius Funk,GER,25,90.0,Away,Bayer Leverkusen,Defeat,8,7,1,12.5,4.7,9,24,37.5,31,1,61.3,44.6,6,83.3,62.3,3,0,0.0,1,10.4
241,2021-2022,14,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Eintracht Frankfurt,Win,3,2,1,33.3,1.0,5,20,25.0,48,4,37.5,36.3,6,33.3,37.7,13,2,15.4,2,18.9
242,2021-2022,14,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Hoffenheim,Defeat,4,3,1,25.0,2.3,3,16,18.8,46,6,32.6,32.9,4,25.0,22.3,6,0,0.0,2,14.9
243,2021-2022,14,Arminia,Stefan Ortega,GER,29,90.0,Home,Köln,Draw,3,1,2,66.7,0.6,16,29,55.2,34,1,73.5,48.6,8,50.0,45.0,18,0,0.0,1,18.0
244,2021-2022,14,Köln,Marvin Schwäbe,GER,26,90.0,Away,Arminia,Draw,4,1,3,75.0,0.6,5,11,45.5,47,4,12.8,25.7,12,41.7,36.6,11,0,0.0,0,9.0
245,2021-2022,14,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Bochum,Defeat,6,3,3,50.0,2.0,11,23,47.8,43,7,41.9,38.3,7,71.4,44.0,4,0,0.0,4,26.5
246,2021-2022,14,Bochum,Michael Esser,GER,34,90.0,Away,Augsburg,Win,5,2,4,80.0,1.9,8,22,36.4,30,6,50.0,40.4,13,53.8,40.5,14,0,0.0,0,8.3
247,2021-2022,14,Dortmund,Gregor Kobel,SUI,23,90.0,Home,Bayern Munich,Defeat,5,3,3,60.0,2.5,2,11,18.2,31,10,25.8,28.6,7,42.9,39.0,4,0,0.0,1,17.3
248,2021-2022,14,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Dortmund,Win,4,2,2,50.0,1.6,7,15,46.7,37,5,37.8,34.1,11,9.1,30.4,7,2,28.6,2,17.6
249,2021-2022,14,Stuttgart,Florian Müller,GER,24,90.0,Home,Hertha BSC,Draw,6,2,4,66.7,1.4,4,8,50.0,29,5,24.1,25.8,3,33.3,37.7,13,0,0.0,0,6.5
250,2021-2022,14,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Stuttgart,Draw,3,2,1,33.3,1.3,4,8,50.0,25,3,24.0,28.6,3,66.7,43.0,8,1,12.5,0,15.0
251,2021-2022,14,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Freiburg,Defeat,7,6,1,14.3,4.0,4,9,44.4,33,4,21.2,26.7,5,40.0,36.6,5,0,0.0,1,13.0
